0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5427619814872742, 0.06640907377004623]","[0.5452701449394226, 0.0486752949655056]","[0.5463026762008667, 0.048518043011426926]","[0.5474569201469421, 0.04826619476079941]","[0.546128511428833, 0.04760481417179108]","[0.5476091504096985, 0.04660705849528313]","[0.5492691993713379, 0.045109208673238754]","[0.5630839467048645, 0.05186174064874649]","[0.5655413866043091, 0.04689393937587738]","[0.5518341064453125, 0.08332174271345139]","[0.5525388717651367, 0.08265990018844604]","[0.58535236120224, 0.16256070137023926]","[0.6215201616287231, 0.13177336752414703]","[0.6049897074699402, 0.3209061026573181]","[0.6791478395462036, 0.21712139248847961]","[0.5605061054229736, 0.3353515565395355]","[0.6462417840957642, 0.28906452655792236]","[0.5473439693450928, 0.34482380747795105]","[0.6406703591346741, 0.30922871828079224]","[0.5462831258773804, 0.3234582543373108]","[0.6344658732414246, 0.3044169247150421]","[0.5519561171531677, 0.31862708926200867]","[0.6349310278892517, 0.2966364622116089]","[0.6282063126564026, 0.4477798044681549]","[0.6220542192459106, 0.4369136691093445]","[0.6739531755447388, 0.6540593504905701]","[0.5653921961784363, 0.5575077533721924]","[0.7499505281448364, 0.7993224859237671]","[0.6306955218315125, 0.6693803668022156]","[0.7728850245475769, 0.8088832497596741]","[0.6473417282104492, 0.7135668992996216]","[0.732491672039032, 0.8748452663421631]","[0.593498170375824, 0.7330892086029053]"
"[0.5437437295913696, 0.05068778991699219]","[0.5456230640411377, 0.03274627402424812]","[0.5467273592948914, 0.03256824612617493]","[0.5480612516403198, 0.0324036106467247]","[0.5466476678848267, 0.03145202249288559]","[0.5486903786659241, 0.030161147937178612]","[0.5507844686508179, 0.028626229614019394]","[0.564930260181427, 0.03783334791660309]","[0.5660518407821655, 0.03286559134721756]","[0.553112804889679, 0.06776435673236847]","[0.5535501837730408, 0.06654800474643707]","[0.587104856967926, 0.14135295152664185]","[0.623715341091156, 0.12027562409639359]","[0.6033381819725037, 0.28776490688323975]","[0.684941828250885, 0.2051323503255844]","[0.5684165954589844, 0.3104497790336609]","[0.6507049202919006, 0.2909018099308014]","[0.5559970140457153, 0.31843459606170654]","[0.6455138921737671, 0.3094900846481323]","[0.553749680519104, 0.2991836667060852]","[0.6396263837814331, 0.3065570294857025]","[0.5589381456375122, 0.2959795296192169]","[0.6394951343536377, 0.2996608018875122]","[0.6285340189933777, 0.4413151741027832]","[0.6158251762390137, 0.43538543581962585]","[0.6793691515922546, 0.6495485901832581]","[0.5658354163169861, 0.5564272403717041]","[0.7697362303733826, 0.7824780941009521]","[0.600969672203064, 0.7207991480827332]","[0.7896266579627991, 0.7796841263771057]","[0.6184083223342896, 0.7628292441368103]","[0.7721648216247559, 0.8719201683998108]","[0.5524998307228088, 0.7572953701019287]"
"[0.5445078611373901, 0.0495690181851387]","[0.5460513830184937, 0.031182313337922096]","[0.5469910502433777, 0.03122251108288765]","[0.5482407808303833, 0.031381454318761826]","[0.5480541586875916, 0.02961488626897335]","[0.5506189465522766, 0.02833736687898636]","[0.5531118512153625, 0.0270480178296566]","[0.56622713804245, 0.038120072335004807]","[0.5667837262153625, 0.032795000821352005]","[0.553865909576416, 0.06824886798858643]","[0.5542178153991699, 0.0670769140124321]","[0.5849363207817078, 0.13583320379257202]","[0.625589907169342, 0.11937349289655685]","[0.6051796674728394, 0.27713480591773987]","[0.6864352822303772, 0.20716436207294464]","[0.5712102651596069, 0.3110586702823639]","[0.6501947045326233, 0.2969345152378082]","[0.5563443899154663, 0.31685009598731995]","[0.644522488117218, 0.31665104627609253]","[0.5573804974555969, 0.29656022787094116]","[0.6389533281326294, 0.3137126564979553]","[0.562534511089325, 0.29463741183280945]","[0.6395459771156311, 0.30713582038879395]","[0.6289061903953552, 0.4403719902038574]","[0.6187537908554077, 0.43578019738197327]","[0.6842001676559448, 0.649401068687439]","[0.5733016133308411, 0.566736102104187]","[0.7880996465682983, 0.7531210780143738]","[0.5743653178215027, 0.7591511011123657]","[0.8153101801872253, 0.7416203618049622]","[0.5871016383171082, 0.7990232706069946]","[0.7946674227714539, 0.8645194172859192]","[0.5214408040046692, 0.7609826922416687]"
"[0.5447944402694702, 0.05171774700284004]","[0.5464226007461548, 0.03269528970122337]","[0.5471941232681274, 0.032693520188331604]","[0.5488342642784119, 0.032756783068180084]","[0.5493847131729126, 0.031224707141518593]","[0.5521122217178345, 0.030042054131627083]","[0.5546925067901611, 0.02878960780799389]","[0.5671321153640747, 0.03853650763630867]","[0.5670896768569946, 0.03416294604539871]","[0.5541989803314209, 0.06909313797950745]","[0.5547994375228882, 0.06897620111703873]","[0.582904040813446, 0.13792307674884796]","[0.6308426856994629, 0.11894790828227997]","[0.6036635041236877, 0.28097137808799744]","[0.6865123510360718, 0.2135957032442093]","[0.5730568766593933, 0.31991663575172424]","[0.6514973640441895, 0.29666581749916077]","[0.5600312352180481, 0.32636067271232605]","[0.6455501914024353, 0.3159485161304474]","[0.5589451193809509, 0.3077075183391571]","[0.639087438583374, 0.3132725954055786]","[0.5643342733383179, 0.3055485486984253]","[0.6394720673561096, 0.3071202039718628]","[0.6293752789497375, 0.4412394165992737]","[0.6211795806884766, 0.4382272958755493]","[0.6757298111915588, 0.6542659997940063]","[0.5838119387626648, 0.584815502166748]","[0.7937580943107605, 0.7189509272575378]","[0.5595029592514038, 0.7797911167144775]","[0.8210394978523254, 0.6895595192909241]","[0.5654314756393433, 0.8231305480003357]","[0.8075307607650757, 0.8329461812973022]","[0.5088475942611694, 0.7704474329948425]"
"[0.5498552918434143, 0.06803852319717407]","[0.5524731278419495, 0.04727071523666382]","[0.5535733699798584, 0.04717683419585228]","[0.5551290512084961, 0.04708898440003395]","[0.5535867810249329, 0.04637308791279793]","[0.5554908514022827, 0.04554438218474388]","[0.5574101209640503, 0.04453233256936073]","[0.5697394609451294, 0.05379757285118103]","[0.5702372193336487, 0.0498955138027668]","[0.558431088924408, 0.0845121443271637]","[0.5584474802017212, 0.0834156945347786]","[0.5852178931236267, 0.14142434298992157]","[0.6328965425491333, 0.13173362612724304]","[0.609333872795105, 0.28268149495124817]","[0.6826462745666504, 0.2246905416250229]","[0.5745945572853088, 0.3233144283294678]","[0.6479110717773438, 0.2984629273414612]","[0.5614381432533264, 0.3314254581928253]","[0.6421031951904297, 0.31720277667045593]","[0.5603944063186646, 0.3111104667186737]","[0.6363298296928406, 0.3148806691169739]","[0.5655851364135742, 0.30723392963409424]","[0.6364955306053162, 0.3091249167919159]","[0.6352443099021912, 0.4617408215999603]","[0.6227129697799683, 0.45802074670791626]","[0.6634840965270996, 0.6629009246826172]","[0.5864160656929016, 0.6245927810668945]","[0.7867162227630615, 0.6951993703842163]","[0.567807674407959, 0.8008224368095398]","[0.8096531629562378, 0.66080242395401]","[0.5739594101905823, 0.8478199243545532]","[0.8064520955085754, 0.8062831163406372]","[0.5178790092468262, 0.7827074527740479]"
"[0.5500319004058838, 0.09361010789871216]","[0.5532287359237671, 0.07217740267515182]","[0.5545454621315002, 0.07165104895830154]","[0.5562547445297241, 0.07097051292657852]","[0.5539271235466003, 0.07130840420722961]","[0.5556900501251221, 0.07026509940624237]","[0.5575391054153442, 0.06891380995512009]","[0.5711334943771362, 0.07449401170015335]","[0.5703998804092407, 0.0718359649181366]","[0.5589238405227661, 0.11091207712888718]","[0.5586994886398315, 0.10998085886240005]","[0.5876432657241821, 0.16554778814315796]","[0.631010890007019, 0.15961259603500366]","[0.6180452108383179, 0.31613144278526306]","[0.6731048226356506, 0.2645144462585449]","[0.5755302309989929, 0.3806164562702179]","[0.6541175246238708, 0.3177371621131897]","[0.5630537271499634, 0.3971618115901947]","[0.6510512232780457, 0.3223372995853424]","[0.5606346130371094, 0.3871370851993561]","[0.6439098119735718, 0.31510022282600403]","[0.5662881135940552, 0.38041096925735474]","[0.6426476836204529, 0.3151097893714905]","[0.6357394456863403, 0.4696328043937683]","[0.6319512724876404, 0.4624379873275757]","[0.6249852776527405, 0.6652199029922485]","[0.5998611450195312, 0.6511529684066772]","[0.7701172232627869, 0.6866697669029236]","[0.591899037361145, 0.8265425562858582]","[0.7867199182510376, 0.6580086350440979]","[0.6023708581924438, 0.8666712641716003]","[0.795423686504364, 0.78318190574646]","[0.5426163077354431, 0.8271518349647522]"
"[0.5527826547622681, 0.11065654456615448]","[0.5587853193283081, 0.08910096436738968]","[0.5601686239242554, 0.08864741027355194]","[0.5617735981941223, 0.08800146728754044]","[0.5590903759002686, 0.08808083832263947]","[0.5607680082321167, 0.08688764274120331]","[0.562529444694519, 0.08545263856649399]","[0.5771325826644897, 0.09355214238166809]","[0.5771166682243347, 0.0903199091553688]","[0.5612213611602783, 0.13028405606746674]","[0.5607593059539795, 0.1290576159954071]","[0.5987194776535034, 0.19815948605537415]","[0.6287042498588562, 0.18837586045265198]","[0.6307070255279541, 0.34219998121261597]","[0.6523624062538147, 0.31834813952445984]","[0.5819488763809204, 0.42929139733314514]","[0.6514912843704224, 0.42748522758483887]","[0.5729762315750122, 0.45643383264541626]","[0.6458592414855957, 0.45231467485427856]","[0.5688796639442444, 0.4470086395740509]","[0.6399974822998047, 0.4498608112335205]","[0.5728612542152405, 0.43758243322372437]","[0.6397994756698608, 0.4403110444545746]","[0.6364473104476929, 0.49287593364715576]","[0.6401754021644592, 0.4843478798866272]","[0.6305591464042664, 0.6784180998802185]","[0.6081845164299011, 0.6658482551574707]","[0.758745014667511, 0.6865633130073547]","[0.5971139073371887, 0.8334615230560303]","[0.7823216915130615, 0.658804178237915]","[0.6075355410575867, 0.8695902228355408]","[0.7711659073829651, 0.7857638001441956]","[0.5640589594841003, 0.8533878922462463]"
"[0.5546672940254211, 0.12286484241485596]","[0.5623470544815063, 0.09964054822921753]","[0.5642162561416626, 0.09908926486968994]","[0.5662465691566467, 0.09840850532054901]","[0.5614463090896606, 0.09938380867242813]","[0.5627105832099915, 0.09852555394172668]","[0.564048171043396, 0.09750207513570786]","[0.5832780599594116, 0.10500666499137878]","[0.5784958600997925, 0.10325159132480621]","[0.5633774995803833, 0.14008337259292603]","[0.5618271827697754, 0.14059141278266907]","[0.6091943979263306, 0.19923801720142365]","[0.6131385564804077, 0.21315081417560577]","[0.6434670090675354, 0.341293603181839]","[0.6347357034683228, 0.3428575396537781]","[0.5988715887069702, 0.45367950201034546]","[0.6058783531188965, 0.4371104836463928]","[0.5906233787536621, 0.4758181571960449]","[0.5934513211250305, 0.4539892375469208]","[0.5858951807022095, 0.46041980385780334]","[0.5921853184700012, 0.4408593475818634]","[0.5888680219650269, 0.453583687543869]","[0.5956161022186279, 0.43740084767341614]","[0.6364604234695435, 0.4966425597667694]","[0.6464924812316895, 0.4948490262031555]","[0.602552056312561, 0.6783141493797302]","[0.6225711107254028, 0.6772153377532959]","[0.719383955001831, 0.7027602195739746]","[0.6561248302459717, 0.847504198551178]","[0.7419863343238831, 0.6822659969329834]","[0.6753645539283752, 0.8855069279670715]","[0.7340012192726135, 0.7894175052642822]","[0.6102362871170044, 0.8819910883903503]"
"[0.556097149848938, 0.11793223768472672]","[0.5642036199569702, 0.09601388871669769]","[0.5662041306495667, 0.09577169269323349]","[0.568327009677887, 0.09543273597955704]","[0.5628257989883423, 0.09538339078426361]","[0.5638867616653442, 0.09463604539632797]","[0.5650503039360046, 0.09372985363006592]","[0.5846654176712036, 0.10363313555717468]","[0.5799957513809204, 0.10150252282619476]","[0.5649556517601013, 0.13852381706237793]","[0.5625253915786743, 0.13882043957710266]","[0.6144721508026123, 0.1962927281856537]","[0.6085959672927856, 0.21767646074295044]","[0.6594422459602356, 0.33492010831832886]","[0.6214953660964966, 0.34884071350097656]","[0.6169763207435608, 0.44584381580352783]","[0.5852457284927368, 0.41738903522491455]","[0.6123937368392944, 0.48534512519836426]","[0.573178231716156, 0.43236157298088074]","[0.6029113531112671, 0.4762030243873596]","[0.5718153119087219, 0.42325741052627563]","[0.6025345325469971, 0.4624617397785187]","[0.5777443051338196, 0.4197007417678833]","[0.6372934579849243, 0.49977967143058777]","[0.6448038816452026, 0.5010451078414917]","[0.5795009732246399, 0.6763581037521362]","[0.6420000791549683, 0.6963202953338623]","[0.6849759817123413, 0.7048419117927551]","[0.6890259981155396, 0.8558016419410706]","[0.7118120789527893, 0.6955540776252747]","[0.7134503126144409, 0.88682621717453]","[0.6817646622657776, 0.8028227686882019]","[0.652060866355896, 0.894269585609436]"
"[0.5560612082481384, 0.11228398233652115]","[0.5639232993125916, 0.09070226550102234]","[0.5659393072128296, 0.09035442024469376]","[0.5680555105209351, 0.0900372639298439]","[0.5626420378684998, 0.09017372131347656]","[0.5637833476066589, 0.08930186182260513]","[0.5650087594985962, 0.08835628628730774]","[0.5850553512573242, 0.09772230684757233]","[0.5801659226417542, 0.09501876682043076]","[0.565707266330719, 0.13213245570659637]","[0.563042402267456, 0.131771981716156]","[0.6174875497817993, 0.19076769053936005]","[0.606063961982727, 0.2100253850221634]","[0.6704813838005066, 0.31592419743537903]","[0.6246545314788818, 0.33984339237213135]","[0.629240870475769, 0.4251629710197449]","[0.5834105014801025, 0.39726147055625916]","[0.6215280294418335, 0.4554540514945984]","[0.56840980052948, 0.4136918783187866]","[0.6120631098747253, 0.4452258348464966]","[0.5678895711898804, 0.4063364565372467]","[0.6126814484596252, 0.43405523896217346]","[0.573569118976593, 0.4019629657268524]","[0.6372291445732117, 0.4939643442630768]","[0.6480470299720764, 0.4927746653556824]","[0.5684049129486084, 0.6378911137580872]","[0.6669169068336487, 0.6769494414329529]","[0.6562264561653137, 0.7567851543426514]","[0.733060359954834, 0.8378450870513916]","[0.676816463470459, 0.7722557783126831]","[0.7549968361854553, 0.8690183758735657]","[0.6316328048706055, 0.848583459854126]","[0.6908525228500366, 0.8860302567481995]"
"[0.5558534860610962, 0.10841500014066696]","[0.5637232661247253, 0.08814428746700287]","[0.5657338500022888, 0.08757315576076508]","[0.5678789615631104, 0.0870528593659401]","[0.5624809265136719, 0.08907707780599594]","[0.5636342167854309, 0.08886106312274933]","[0.5648596882820129, 0.08770720660686493]","[0.5855739116668701, 0.09651101380586624]","[0.580537736415863, 0.09273021668195724]","[0.5654509663581848, 0.12706221640110016]","[0.562975287437439, 0.12700507044792175]","[0.6232770681381226, 0.1868847906589508]","[0.6056779026985168, 0.20219969749450684]","[0.6796589493751526, 0.28726354241371155]","[0.6219686269760132, 0.32766634225845337]","[0.6359907388687134, 0.4027498960494995]","[0.5759322047233582, 0.395494669675827]","[0.6258357763290405, 0.45295506715774536]","[0.5643906593322754, 0.412285178899765]","[0.6163857579231262, 0.4397881031036377]","[0.5633496046066284, 0.40416795015335083]","[0.6178250312805176, 0.433310866355896]","[0.5689862370491028, 0.3966405689716339]","[0.6363621950149536, 0.481730580329895]","[0.6466792821884155, 0.4819202125072479]","[0.5614091753959656, 0.6221376061439514]","[0.6816268563270569, 0.6692122220993042]","[0.6190196871757507, 0.7948196530342102]","[0.7571470141410828, 0.8284593224525452]","[0.6403513550758362, 0.8251365423202515]","[0.7813734412193298, 0.8546116352081299]","[0.5787962079048157, 0.8616742491722107]","[0.7347704172134399, 0.886165976524353]"
"[0.5559417009353638, 0.1011757180094719]","[0.5639702081680298, 0.08150609582662582]","[0.5660437345504761, 0.08100296556949615]","[0.5683237910270691, 0.08046750724315643]","[0.5625923275947571, 0.08261965215206146]","[0.5637082457542419, 0.08268182724714279]","[0.5648983120918274, 0.08194542676210403]","[0.5870152115821838, 0.09127938002347946]","[0.5814725756645203, 0.08881975710391998]","[0.5653985142707825, 0.1187671348452568]","[0.5629268288612366, 0.11796678602695465]","[0.6253200769424438, 0.1851162314414978]","[0.6021362543106079, 0.19690994918346405]","[0.685857892036438, 0.27307066321372986]","[0.6178182363510132, 0.3247189521789551]","[0.6385383009910583, 0.37934863567352295]","[0.5751214027404785, 0.3679027259349823]","[0.6263123750686646, 0.4250168800354004]","[0.5624314546585083, 0.3833942115306854]","[0.6163809895515442, 0.41281750798225403]","[0.5606990456581116, 0.37836697697639465]","[0.6190992593765259, 0.4028874337673187]","[0.5675048232078552, 0.3730768859386444]","[0.6301611661911011, 0.4802417457103729]","[0.6465730667114258, 0.47636139392852783]","[0.5635551810264587, 0.6211070418357849]","[0.684382975101471, 0.6624281406402588]","[0.584794819355011, 0.8161659836769104]","[0.7725712656974792, 0.7920928001403809]","[0.6019699573516846, 0.8552682399749756]","[0.7948358654975891, 0.7998014688491821]","[0.5359236001968384, 0.8511994481086731]","[0.765234112739563, 0.8774012327194214]"
